1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1082.0,0.0,2.0,1,336.0,4.0,746.0,240.0,1.0,1948.0,1082.0,3,11664.0,60.0,206.0,130.0,5,6,1082.0,1948,1950,119200
810.0,855.0,3.0,1,643.0,6.0,167.0,528.0,3.0,2001.0,1665.0,4,8400.0,70.0,0.0,45.0,6,8,810.0,2001,2001,227000
1504.0,0.0,3.0,4,690.0,6.0,814.0,478.0,3.0,1996.0,1504.0,4,11883.0,73.0,196.0,66.0,5,7,1504.0,1996,1996,203000
1360.0,0.0,1.0,3,1036.0,6.0,184.0,565.0,2.0,1984.0,1360.0,4,5814.0,69.0,0.0,0.0,5,8,1220.0,1984,1984,187500
802.0,670.0,3.0,1,0.0,1.0,384.0,402.0,2.0,1991.0,1472.0,4,10784.0,69.0,76.0,0.0,5,7,384.0,1991,1992,160000
1506.0,0.0,2.0,4,16.0,6.0,1346.0,440.0,2.0,2005.0,1506.0,4,3013.0,43.0,145.0,20.0,5,7,1362.0,2005,2005,213490
1132.0,0.0,2.0,1,1024.0,6.0,108.0,451.0,3.0,2005.0,1132.0,4,7024.0,60.0,0.0,64.0,5,4,1132.0,2005,2005,176000
1220.0,0.0,2.0,3,684.0,6.0,515.0,632.0,2.0,2006.0,1220.0,4,7406.0,64.0,84.0,54.0,5,7,1199.0,2006,2006,194000
912.0,336.0,2.0,1,324.0,2.0,588.0,160.0,1.0,1957.0,1248.0,3,9439.0,52.0,0.0,0.0,5,5,912.0,1930,1950,87000
1504.0,0.0,2.0,1,16.0,6.0,1330.0,437.0,3.0,2005.0,1504.0,4,3182.0,43.0,14.0,20.0,5,7,1346.0,2005,2006,191000
2898.0,0.0,2.0,3,1165.0,5.0,0.0,665.0,3.0,1976.0,2898.0,4,15498.0,69.0,0.0,72.0,6,8,1565.0,1976,1976,287000
882.0,0.0,3.0,1,138.0,2.0,276.0,461.0,1.0,1980.0,882.0,3,7700.0,70.0,0.0,0.0,5,5,882.0,1972,1972,112500
1264.0,0.0,3.0,1,697.0,3.0,571.0,461.0,1.0,1960.0,1264.0,3,9300.0,73.0,324.0,0.0,5,5,1268.0,1960,1960,167500
1646.0,0.0,3.0,4,1513.0,6.0,125.0,800.0,2.0,2008.0,1646.0,4,9520.0,71.0,338.0,44.0,5,8,1638.0,2007,2008,293077
968.0,408.0,3.0,1,368.0,3.0,359.0,240.0,1.0,1941.0,1376.0,3,9492.0,79.0,0.0,0.0,5,5,768.0,1941,1950,105000
672.0,546.0,3.0,1,317.0,4.0,355.0,264.0,1.0,1972.0,1218.0,3,1680.0,21.0,281.0,28.0,7,6,672.0,1972,1972,118000
948.0,980.0,5.0,2,0.0,1.0,686.0,0.0,0.0,1980.0,1928.0,3,7082.0,69.0,0.0,0.0,8,5,686.0,1916,1995,160000
1687.0,998.0,5.0,1,523.0,6.0,301.0,672.0,3.0,1970.0,3082.0,3,15863.0,102.0,0.0,63.0,3,7,824.0,1920,1970,197000
1352.0,1168.0,5.0,1,1012.0,6.0,326.0,796.0,2.0,1993.0,2520.0,4,14541.0,69.0,0.0,55.0,7,8,1338.0,1993,1993,310000
1654.0,0.0,3.0,1,986.0,6.0,668.0,900.0,1.0,2002.0,1654.0,4,8125.0,69.0,295.0,136.0,5,7,1654.0,2002,2002,230000
954.0,0.0,2.0,1,0.0,1.0,920.0,240.0,1.0,1938.0,954.0,2,6305.0,50.0,0.0,0.0,7,5,920.0,1938,1950,119750
845.0,0.0,3.0,0,0.0,0.0,0.0,290.0,1.0,1957.0,845.0,3,11500.0,69.0,0.0,0.0,3,4,0.0,1957,1957,84000
1620.0,0.0,2.0,4,1022.0,6.0,598.0,912.0,3.0,2008.0,1620.0,5,12898.0,89.0,70.0,0.0,5,9,1620.0,2007,2008,315500
1055.0,1208.0,3.0,1,0.0,1.0,1055.0,905.0,3.0,2001.0,2263.0,4,9240.0,69.0,396.0,45.0,5,8,1055.0,2001,2002,287000
798.0,546.0,3.0,1,0.0,1.0,546.0,0.0,0.0,1980.0,1344.0,3,1533.0,21.0,0.0,0.0,6,4,546.0,1970,2008,97000
630.0,0.0,1.0,3,509.0,6.0,121.0,286.0,1.0,1970.0,630.0,3,1477.0,21.0,0.0,0.0,4,4,630.0,1970,1970,80000
1803.0,0.0,3.0,1,168.0,3.0,284.0,484.0,2.0,1957.0,1803.0,3,13125.0,88.0,67.0,0.0,4,5,1134.0,1957,2000,155000
800.0,832.0,4.0,1,400.0,6.0,336.0,484.0,1.0,1966.0,1632.0,4,9130.0,69.0,252.0,40.0,8,6,800.0,1966,2000,173000
1306.0,0.0,1.0,3,900.0,5.0,406.0,624.0,2.0,2005.0,1306.0,4,5381.0,34.0,135.0,63.0,5,6,1306.0,2005,2005,196000
1532.0,797.0,4.0,1,1085.0,6.0,390.0,514.0,1.0,1990.0,2329.0,4,11839.0,86.0,99.0,121.0,5,7,1475.0,1990,1990,262280
2524.0,0.0,4.0,1,1104.0,5.0,1420.0,542.0,3.0,1981.0,2524.0,4,9600.0,80.0,0.0,120.0,5,8,2524.0,1981,1981,278000
1733.0,0.0,4.0,0,0.0,0.0,0.0,452.0,1.0,1955.0,1733.0,3,13680.0,69.0,0.0,0.0,5,3,0.0,1955,1955,139600
1992.0,876.0,4.0,3,240.0,6.0,1752.0,716.0,3.0,2005.0,2868.0,5,16056.0,85.0,208.0,108.0,5,9,1992.0,2005,2006,556581
990.0,0.0,3.0,1,686.0,6.0,304.0,672.0,1.0,1996.0,990.0,3,9245.0,57.0,0.0,0.0,5,5,990.0,1994,1995,145000
1771.0,0.0,3.0,0,0.0,0.0,0.0,336.0,1.0,1960.0,1771.0,3,21750.0,100.0,75.0,0.0,4,5,0.0,1960,2006,115000
930.0,0.0,2.0,0,0.0,4.0,0.0,308.0,1.0,1946.0,930.0,4,11100.0,60.0,0.0,0.0,7,4,0.0,1946,2006,84900
1302.0,0.0,3.0,3,0.0,1.0,1302.0,436.0,3.0,2007.0,1302.0,4,8993.0,73.0,0.0,22.0,5,7,1302.0,2007,2007,176485
1316.0,0.0,3.0,3,0.0,4.0,1316.0,440.0,3.0,2007.0,1316.0,4,11175.0,103.0,0.0,20.0,5,7,1316.0,2007,2007,200141
1127.0,850.0,4.0,1,442.0,3.0,374.0,540.0,2.0,1964.0,1977.0,3,9500.0,100.0,272.0,52.0,6,6,816.0,1964,1978,165000
1526.0,0.0,4.0,3,383.0,3.0,833.0,364.0,2.0,1957.0,1526.0,3,8562.0,68.0,145.0,78.0,6,5,1216.0,1957,2002,144500
1091.0,898.0,3.0,2,932.0,6.0,133.0,586.0,3.0,2002.0,1989.0,4,11367.0,90.0,210.0,60.0,5,8,1065.0,2002,2002,255000
1523.0,0.0,3.0,1,644.0,5.0,549.0,478.0,3.0,1976.0,1523.0,3,11361.0,104.0,160.0,0.0,5,6,1193.0,1976,1976,180000
1364.0,0.0,2.0,3,659.0,6.0,705.0,484.0,2.0,2005.0,1364.0,4,7052.0,43.0,240.0,36.0,5,7,1364.0,2005,2005,185850
979.0,871.0,3.0,1,595.0,6.0,378.0,467.0,3.0,1994.0,1850.0,4,29959.0,69.0,0.0,98.0,6,7,973.0,1994,1994,248000
1130.0,1054.0,3.0,3,936.0,6.0,168.0,836.0,3.0,2008.0,2184.0,5,11308.0,96.0,154.0,102.0,5,9,1104.0,2008,2008,335000
1096.0,895.0,3.0,2,297.0,3.0,0.0,432.0,1.0,1977.0,1991.0,3,11275.0,69.0,480.0,0.0,7,6,854.0,1932,1950,220000
1338.0,0.0,2.0,2,616.0,6.0,722.0,582.0,3.0,2001.0,1338.0,4,4920.0,41.0,0.0,0.0,5,8,1338.0,2001,2001,213500
894.0,0.0,2.0,1,0.0,1.0,894.0,1248.0,2.0,1994.0,894.0,3,18000.0,120.0,0.0,20.0,4,3,894.0,1935,1950,81000
1422.0,915.0,5.0,1,0.0,1.0,662.0,560.0,1.0,1945.0,2337.0,3,13600.0,85.0,0.0,57.0,5,5,662.0,1900,1950,90000
1103.0,0.0,2.0,1,397.0,4.0,706.0,440.0,2.0,1976.0,1103.0,4,6000.0,50.0,0.0,120.0,6,6,1103.0,1925,1980,110500
1154.0,0.0,3.0,2,740.0,4.0,184.0,480.0,2.0,1966.0,1154.0,3,11000.0,69.0,200.0,58.0,6,5,1154.0,1966,1966,154000
1306.0,954.0,3.0,4,1201.0,6.0,105.0,533.0,2.0,1996.0,2260.0,4,14000.0,80.0,0.0,44.0,5,7,1306.0,1996,1997,328000
799.0,772.0,3.0,1,0.0,1.0,799.0,380.0,2.0,1993.0,1571.0,3,7837.0,59.0,0.0,40.0,7,6,799.0,1993,1994,178000
798.0,813.0,4.0,4,674.0,6.0,0.0,442.0,2.0,1964.0,1611.0,3,9760.0,80.0,360.0,128.0,6,6,780.0,1964,1964,167900
1291.0,1230.0,5.0,1,837.0,5.0,105.0,576.0,2.0,1973.0,2521.0,3,3964.0,42.0,0.0,20.0,4,6,942.0,1973,1973,151400
893.0,0.0,2.0,1,220.0,5.0,625.0,576.0,1.0,1985.0,893.0,4,9600.0,60.0,0.0,0.0,7,5,845.0,1949,2003,135000
1048.0,0.0,3.0,1,586.0,4.0,462.0,286.0,1.0,1956.0,1048.0,3,10152.0,72.0,120.0,20.0,5,5,1048.0,1956,1956,135000
829.0,727.0,4.0,1,298.0,3.0,429.0,441.0,2.0,1968.0,1556.0,3,11700.0,78.0,0.0,0.0,6,6,727.0,1968,1968,154000
1002.0,454.0,4.0,2,0.0,1.0,810.0,280.0,1.0,1954.0,1456.0,3,7585.0,50.0,0.0,0.0,3,5,810.0,1948,1950,91500
698.0,728.0,3.0,1,535.0,4.0,155.0,440.0,3.0,1977.0,1426.0,3,7950.0,75.0,140.0,0.0,6,6,690.0,1977,1977,159500
1240.0,0.0,2.0,3,0.0,1.0,1240.0,826.0,2.0,2006.0,1240.0,4,8556.0,74.0,0.0,93.0,5,7,1240.0,2006,2006,194000
960.0,780.0,3.0,1,410.0,4.0,390.0,240.0,1.0,1940.0,1740.0,3,13125.0,75.0,0.0,0.0,6,7,800.0,1940,1984,219500
1096.0,370.0,3.0,1,626.0,5.0,170.0,566.0,2.0,1950.0,1466.0,4,10800.0,60.0,0.0,21.0,8,5,796.0,1936,1989,170000
1096.0,0.0,3.0,2,75.0,4.0,230.0,299.0,3.0,1969.0,1096.0,3,15870.0,69.0,0.0,32.0,5,5,1096.0,1969,1969,138800
848.0,0.0,3.0,2,662.0,6.0,186.0,420.0,2.0,2004.0,848.0,4,4435.0,37.0,169.0,0.0,5,6,848.0,2004,2004,155900
990.0,0.0,3.0,1,495.0,6.0,495.0,299.0,1.0,1996.0,990.0,3,8775.0,65.0,0.0,64.0,5,5,990.0,1994,1994,126000
1258.0,0.0,3.0,1,656.0,5.0,602.0,528.0,2.0,1971.0,1258.0,4,11040.0,80.0,144.0,0.0,7,6,1258.0,1971,2004,145000
1040.0,0.0,3.0,1,824.0,5.0,216.0,308.0,3.0,1963.0,1040.0,3,7500.0,75.0,0.0,0.0,5,5,1040.0,1963,1963,133000
1459.0,0.0,3.0,1,0.0,4.0,1459.0,527.0,2.0,2002.0,1459.0,4,8749.0,70.0,100.0,39.0,5,7,1459.0,2002,2002,192000
1251.0,0.0,3.0,1,553.0,4.0,698.0,461.0,2.0,1964.0,1251.0,3,8800.0,80.0,425.0,116.0,6,6,1251.0,1964,1964,160000
691.0,807.0,3.0,1,592.0,5.0,99.0,409.0,3.0,1995.0,1498.0,3,13031.0,69.0,0.0,44.0,5,6,691.0,1995,1996,187500
996.0,0.0,2.0,3,747.0,6.0,189.0,564.0,1.0,1992.0,996.0,4,9069.0,73.0,0.0,0.0,6,6,936.0,1992,1992,147000
546.0,546.0,3.0,1,334.0,4.0,212.0,286.0,2.0,1973.0,1092.0,3,1974.0,69.0,0.0,96.0,5,4,546.0,1973,1973,83500
1082.0,871.0,3.0,2,0.0,1.0,1082.0,1043.0,2.0,2005.0,1953.0,4,10574.0,85.0,0.0,50.0,5,8,1082.0,2005,2006,252000
970.0,739.0,3.0,1,0.0,1.0,970.0,380.0,1.0,2004.0,1709.0,4,2522.0,24.0,50.0,40.0,5,7,970.0,2004,2004,137500
1247.0,0.0,1.0,1,1039.0,6.0,208.0,550.0,3.0,2005.0,1247.0,4,3316.0,37.0,0.0,84.0,5,8,1247.0,2005,2005,197000
1040.0,0.0,2.0,0,0.0,0.0,0.0,400.0,1.0,1987.0,1040.0,3,8544.0,60.0,0.0,0.0,4,3,0.0,1950,1950,92900
624.0,628.0,2.0,1,510.0,4.0,90.0,462.0,2.0,1999.0,1252.0,4,2160.0,24.0,212.0,48.0,5,7,600.0,1999,2000,160000
1390.0,304.0,4.0,1,423.0,3.0,758.0,576.0,1.0,1925.0,1694.0,3,8400.0,60.0,0.0,0.0,5,6,1181.0,1925,1950,136500
1200.0,0.0,1.0,2,661.0,6.0,203.0,884.0,1.0,1977.0,1200.0,4,9230.0,71.0,166.0,64.0,8,5,864.0,1965,1998,146000
936.0,0.0,2.0,1,248.0,4.0,448.0,308.0,3.0,1956.0,936.0,3,5868.0,74.0,0.0,0.0,7,5,936.0,1956,2000,129000
1314.0,0.0,3.0,1,24.0,6.0,1290.0,440.0,2.0,2006.0,1314.0,4,9317.0,78.0,0.0,22.0,5,6,1314.0,2006,2006,176432
773.0,582.0,3.0,1,0.0,1.0,684.0,0.0,0.0,1980.0,1355.0,4,6882.0,60.0,0.0,0.0,7,6,684.0,1914,2006,127000
1088.0,0.0,2.0,1,0.0,1.0,1074.0,461.0,2.0,1987.0,1088.0,4,3696.0,69.0,0.0,74.0,5,8,1074.0,1986,1986,170000
757.0,567.0,3.0,1,672.0,4.0,0.0,240.0,1.0,1936.0,1324.0,3,6000.0,50.0,0.0,0.0,6,4,672.0,1936,1950,128000
1601.0,0.0,3.0,1,704.0,5.0,567.0,478.0,2.0,1978.0,1601.0,3,11880.0,82.0,206.0,0.0,5,7,1271.0,1978,1978,157000
438.0,0.0,1.0,1,290.0,3.0,0.0,246.0,1.0,1930.0,438.0,2,8400.0,60.0,0.0,0.0,5,2,290.0,1920,1950,60000
950.0,0.0,3.0,1,412.0,4.0,251.0,280.0,1.0,1981.0,950.0,3,9758.0,61.0,0.0,0.0,5,5,950.0,1971,1971,119500
1134.0,0.0,2.0,1,588.0,4.0,422.0,254.0,2.0,1960.0,1134.0,3,7000.0,70.0,45.0,16.0,7,5,1010.0,1960,2002,135000
1194.0,0.0,3.0,2,655.0,5.0,0.0,539.0,3.0,1954.0,1194.0,3,8910.0,79.0,0.0,0.0,6,6,655.0,1959,1959,159500
630.0,672.0,3.0,1,0.0,1.0,630.0,440.0,1.0,1970.0,1302.0,3,2016.0,24.0,304.0,0.0,5,5,630.0,1970,1970,106000
1500.0,0.0,3.0,3,1032.0,6.0,431.0,712.0,2.0,1994.0,2622.0,4,12256.0,98.0,362.0,32.0,5,8,1463.0,1994,1995,325000
1442.0,0.0,3.0,2,738.0,6.0,172.0,719.0,3.0,1990.0,1442.0,4,10357.0,114.0,0.0,244.0,5,7,910.0,1990,1991,179900
887.0,1134.0,3.0,1,0.0,1.0,868.0,422.0,2.0,2006.0,2021.0,4,23257.0,168.0,0.0,100.0,5,7,868.0,2006,2006,274725
948.0,742.0,3.0,1,0.0,1.0,924.0,463.0,2.0,2000.0,1690.0,3,8063.0,69.0,0.0,48.0,5,6,924.0,2000,2000,181000
1836.0,0.0,3.0,2,1039.0,6.0,797.0,862.0,3.0,2004.0,1836.0,4,11362.0,107.0,42.0,185.0,5,8,1836.0,2004,2005,280000
773.0,885.0,3.0,1,219.0,6.0,554.0,431.0,3.0,1995.0,1658.0,3,8000.0,69.0,0.0,84.0,5,6,773.0,1995,1996,188000
1098.0,866.0,4.0,1,403.0,4.0,400.0,483.0,2.0,1976.0,1964.0,3,10480.0,80.0,660.0,69.0,6,7,803.0,1976,1976,205000
816.0,0.0,2.0,1,708.0,6.0,108.0,308.0,1.0,1957.0,816.0,3,7100.0,73.0,0.0,0.0,7,5,816.0,1957,1957,129900
1008.0,0.0,2.0,1,643.0,4.0,365.0,240.0,1.0,1953.0,1008.0,4,8923.0,66.0,0.0,18.0,7,5,1008.0,1953,2006,134500
833.0,0.0,2.0,1,415.0,3.0,418.0,326.0,1.0,1955.0,833.0,4,5400.0,90.0,0.0,0.0,7,5,833.0,1954,2000,117000
1734.0,0.0,3.0,1,1004.0,6.0,730.0,928.0,2.0,2007.0,1734.0,5,12085.0,93.0,328.0,0.0,5,8,1734.0,2007,2007,318000
779.0,640.0,3.0,1,353.0,6.0,55.0,527.0,3.0,2002.0,1419.0,4,7750.0,69.0,0.0,0.0,5,8,408.0,2002,2002,184100
894.0,0.0,3.0,1,702.0,4.0,192.0,450.0,2.0,1967.0,894.0,4,9764.0,57.0,0.0,0.0,7,5,894.0,1967,2003,130000
1021.0,580.0,3.0,1,0.0,1.0,533.0,300.0,2.0,1958.0,1601.0,3,13825.0,85.0,0.0,34.0,6,5,533.0,1958,1987,140000
1040.0,0.0,3.0,1,369.0,2.0,671.0,286.0,2.0,1959.0,1040.0,3,7560.0,70.0,0.0,0.0,5,5,1040.0,1959,1959,133700
1012.0,0.0,2.0,1,0.0,1.0,1012.0,308.0,1.0,1920.0,1012.0,3,8263.0,59.0,0.0,22.0,5,6,1012.0,1920,1950,118400
1552.0,0.0,3.0,3,24.0,6.0,1528.0,782.0,2.0,2005.0,1552.0,4,10084.0,84.0,196.0,20.0,5,7,1552.0,2005,2006,212900
960.0,0.0,3.0,1,0.0,1.0,672.0,288.0,1.0,1956.0,960.0,3,8926.0,69.0,0.0,0.0,3,4,672.0,1956,1956,112000
698.0,0.0,2.0,1,0.0,1.0,698.0,0.0,0.0,1980.0,698.0,3,9405.0,50.0,0.0,200.0,9,5,698.0,1947,2008,118000
812.0,670.0,3.0,1,0.0,1.0,384.0,392.0,3.0,1992.0,1482.0,4,9125.0,69.0,170.0,25.0,5,7,384.0,1992,1992,163900
1005.0,0.0,2.0,1,0.0,1.0,1005.0,672.0,1.0,1977.0,1005.0,2,10434.0,60.0,0.0,0.0,5,4,1005.0,1955,1955,115000
1555.0,0.0,2.0,1,0.0,1.0,1373.0,660.0,3.0,2007.0,1555.0,4,3684.0,53.0,130.0,20.0,5,7,1373.0,2007,2007,174000
1530.0,0.0,3.0,3,1300.0,6.0,230.0,630.0,3.0,2004.0,1530.0,4,14572.0,182.0,0.0,36.0,5,7,1530.0,2004,2004,259000
847.0,1112.0,4.0,3,0.0,1.0,847.0,434.0,3.0,2004.0,1959.0,4,11796.0,59.0,0.0,48.0,5,7,847.0,2004,2005,215000
936.0,0.0,2.0,4,936.0,6.0,0.0,672.0,1.0,1980.0,936.0,3,7200.0,60.0,180.0,0.0,5,5,936.0,1980,1980,140000
1328.0,653.0,4.0,1,622.0,4.0,500.0,576.0,1.0,1981.0,1981.0,4,7804.0,65.0,0.0,44.0,3,4,1122.0,1928,1950,135000
974.0,0.0,3.0,2,212.0,4.0,762.0,0.0,0.0,1980.0,974.0,3,10712.0,63.0,0.0,28.0,5,5,974.0,1991,1992,93500
1178.0,1032.0,5.0,2,0.0,1.0,1008.0,205.0,1.0,1930.0,2210.0,2,9900.0,90.0,0.0,48.0,4,6,1008.0,1880,1950,117500
1142.0,878.0,3.0,1,584.0,6.0,544.0,466.0,2.0,1995.0,2020.0,4,9828.0,80.0,0.0,155.0,5,8,1128.0,1995,1995,239500
916.0,684.0,3.0,3,0.0,1.0,916.0,460.0,3.0,1997.0,1600.0,3,8773.0,57.0,0.0,38.0,5,6,916.0,1997,1997,169000
986.0,0.0,2.0,1,0.0,1.0,960.0,180.0,1.0,1926.0,986.0,3,6180.0,60.0,0.0,128.0,5,6,960.0,1926,1950,102000
1032.0,220.0,3.0,1,280.0,4.0,752.0,288.0,1.0,1950.0,1252.0,3,9600.0,80.0,0.0,0.0,5,6,1032.0,1950,1950,119000
780.0,240.0,2.0,1,0.0,1.0,780.0,0.0,0.0,1980.0,1020.0,3,6342.0,54.0,0.0,0.0,8,5,780.0,1875,1996,94000
1567.0,0.0,2.0,4,1567.0,5.0,0.0,714.0,2.0,1977.0,1567.0,4,9819.0,69.0,0.0,32.0,5,6,1567.0,1977,1977,196000
1167.0,0.0,3.0,1,645.0,4.0,270.0,495.0,1.0,1972.0,1167.0,3,8731.0,98.0,0.0,0.0,5,5,915.0,1920,1950,144000
952.0,0.0,2.0,2,852.0,5.0,100.0,840.0,1.0,1988.0,952.0,3,7350.0,60.0,0.0,0.0,7,5,952.0,1951,1951,139000
1088.0,780.0,4.0,1,381.0,5.0,399.0,484.0,1.0,1976.0,1868.0,4,10304.0,69.0,44.0,96.0,7,5,780.0,1976,1976,197500
1466.0,1362.0,4.0,4,1150.0,6.0,316.0,1052.0,2.0,2006.0,2828.0,4,9965.0,77.0,340.0,144.0,5,8,1466.0,2006,2007,424870
1006.0,0.0,3.0,1,288.0,6.0,718.0,0.0,0.0,1980.0,1006.0,3,9000.0,69.0,0.0,24.0,3,5,1006.0,1959,1959,80000
672.0,252.0,2.0,1,348.0,4.0,324.0,280.0,1.0,1941.0,924.0,2,12180.0,60.0,0.0,0.0,4,4,672.0,1941,1950,80000
1042.0,534.0,3.0,1,0.0,1.0,1042.0,225.0,1.0,1928.0,1576.0,3,6240.0,52.0,0.0,0.0,6,5,1042.0,1928,1950,149000
1298.0,0.0,3.0,1,1258.0,6.0,40.0,403.0,2.0,1985.0,1298.0,4,11200.0,69.0,85.0,26.0,5,6,1298.0,1985,1985,180000
860.0,704.0,3.0,1,275.0,3.0,429.0,234.0,1.0,1941.0,1564.0,2,12000.0,75.0,0.0,0.0,7,7,704.0,1941,1950,174500
572.0,539.0,2.0,1,0.0,1.0,572.0,288.0,1.0,1982.0,1111.0,3,5700.0,69.0,0.0,0.0,7,7,572.0,1926,1950,116900
832.0,650.0,3.0,1,624.0,5.0,26.0,324.0,1.0,1930.0,1482.0,3,9000.0,50.0,0.0,0.0,9,7,650.0,1920,1988,143000
932.0,0.0,2.0,1,0.0,1.0,932.0,306.0,1.0,1950.0,932.0,4,8280.0,57.0,0.0,0.0,5,6,932.0,1950,1950,124000
1466.0,0.0,3.0,1,176.0,4.0,1290.0,528.0,3.0,1959.0,1466.0,2,17755.0,134.0,132.0,140.0,4,5,1466.0,1959,1959,149900
1811.0,0.0,2.0,1,296.0,5.0,230.0,470.0,3.0,1956.0,1811.0,5,14115.0,90.0,0.0,0.0,7,6,1073.0,1956,2004,230000
816.0,0.0,2.0,3,538.0,4.0,278.0,432.0,1.0,2002.0,816.0,3,5890.0,69.0,0.0,0.0,8,6,816.0,1930,2007,120500
902.0,918.0,4.0,4,454.0,5.0,410.0,492.0,1.0,1965.0,1820.0,4,13700.0,69.0,288.0,84.0,6,7,864.0,1965,1988,201800
1437.0,0.0,3.0,4,1157.0,5.0,280.0,528.0,2.0,1976.0,1437.0,4,10768.0,90.0,0.0,21.0,8,5,1437.0,1976,2004,218000
1265.0,0.0,3.0,4,633.0,5.0,586.0,502.0,2.0,1965.0,1265.0,4,9350.0,85.0,0.0,92.0,8,5,1219.0,1965,1999,179900
1314.0,0.0,2.0,1,904.0,6.0,410.0,626.0,2.0,2008.0,1314.0,4,5001.0,34.0,166.0,62.0,5,7,1314.0,2007,2008,230000
1580.0,0.0,3.0,1,0.0,1.0,1580.0,830.0,2.0,2008.0,1580.0,4,11932.0,92.0,186.0,24.0,5,8,1580.0,2007,2008,235128
943.0,933.0,4.0,1,442.0,5.0,459.0,540.0,2.0,1974.0,1876.0,4,9120.0,76.0,270.0,69.0,6,6,901.0,1974,1974,185000
855.0,601.0,3.0,1,311.0,4.0,544.0,440.0,1.0,1978.0,1456.0,3,2280.0,24.0,0.0,0.0,5,6,855.0,1978,1978,146000
1640.0,0.0,3.0,1,728.0,4.0,568.0,924.0,1.0,1993.0,1640.0,4,14778.0,69.0,72.0,0.0,7,6,1296.0,1954,2006,224000
894.0,0.0,3.0,1,492.0,4.0,402.0,450.0,2.0,1968.0,894.0,3,8724.0,109.0,0.0,0.0,5,5,894.0,1968,1968,129000
1258.0,0.0,0.0,3,1198.0,4.0,0.0,400.0,1.0,1969.0,1258.0,3,12900.0,60.0,0.0,0.0,4,4,1198.0,1969,1969,108959
1432.0,0.0,2.0,4,680.0,5.0,289.0,588.0,1.0,1978.0,1432.0,4,16157.0,69.0,0.0,180.0,7,5,1360.0,1978,1978,194000
1502.0,0.0,3.0,1,0.0,1.0,1502.0,644.0,2.0,2009.0,1502.0,4,9541.0,79.0,268.0,114.0,5,7,1502.0,2009,2009,233170
1694.0,0.0,3.0,3,0.0,1.0,1694.0,776.0,2.0,2008.0,1694.0,4,10475.0,64.0,72.0,33.0,5,8,1694.0,2008,2008,245350
959.0,712.0,3.0,1,786.0,6.0,173.0,472.0,3.0,2000.0,1671.0,3,10852.0,58.0,0.0,38.0,5,6,959.0,2000,2000,173000
1236.0,872.0,4.0,1,626.0,3.0,501.0,540.0,1.0,1935.0,2108.0,4,13728.0,120.0,0.0,0.0,7,6,1127.0,1935,1986,235000
1831.0,1796.0,4.0,4,1387.0,6.0,543.0,807.0,3.0,1995.0,3627.0,4,35760.0,118.0,1378.0,76.0,5,10,1930.0,1995,1996,625000
1118.0,0.0,3.0,3,522.0,5.0,574.0,358.0,3.0,1977.0,1118.0,3,9880.0,76.0,0.0,0.0,6,6,1096.0,1977,1977,171000
1261.0,0.0,3.0,1,662.0,5.0,599.0,433.0,2.0,1958.0,1261.0,3,9120.0,76.0,0.0,0.0,6,6,1261.0,1958,1958,163000
625.0,625.0,2.0,1,0.0,1.0,625.0,625.0,3.0,2006.0,1250.0,4,4017.0,35.0,0.0,54.0,5,7,625.0,2006,2007,171900
1636.0,971.0,3.0,1,152.0,3.0,977.0,0.0,2.0,1980.0,3086.0,5,18030.0,138.0,0.0,0.0,6,5,1598.0,1946,1994,200500
1170.0,1175.0,4.0,1,503.0,3.0,449.0,360.0,1.0,1932.0,2345.0,3,16560.0,80.0,0.0,0.0,8,6,952.0,1932,1950,239000
2129.0,743.0,4.0,1,700.0,6.0,983.0,541.0,3.0,1992.0,2872.0,4,10678.0,85.0,337.0,33.0,5,8,1683.0,1992,2000,285000
923.0,0.0,3.0,1,658.0,5.0,218.0,264.0,1.0,1984.0,923.0,3,6951.0,37.0,0.0,0.0,5,5,876.0,1984,1985,119500
818.0,406.0,3.0,1,468.0,3.0,350.0,210.0,1.0,1926.0,1224.0,3,3950.0,69.0,0.0,0.0,8,6,818.0,1926,2004,115000
820.0,523.0,3.0,1,0.0,1.0,731.0,186.0,1.0,1921.0,1343.0,3,7681.0,54.0,0.0,0.0,6,5,731.0,1921,1950,154900
1124.0,0.0,3.0,0,0.0,4.0,0.0,0.0,0.0,1980.0,1124.0,3,8335.0,77.0,0.0,36.0,5,5,0.0,1954,1954,93000
1298.0,1216.0,4.0,1,1216.0,2.0,0.0,693.0,3.0,1990.0,2514.0,3,11170.0,69.0,0.0,0.0,5,7,1216.0,1990,1991,250000
1652.0,0.0,2.0,4,1480.0,6.0,120.0,482.0,2.0,2008.0,1652.0,4,5587.0,64.0,186.0,53.0,5,8,1600.0,2008,2008,392500
2411.0,2065.0,4.0,3,2096.0,6.0,300.0,813.0,3.0,1996.0,4476.0,5,15623.0,160.0,0.0,78.0,5,10,2396.0,1996,1996,745000
1130.0,0.0,2.0,1,821.0,4.0,299.0,720.0,1.0,1970.0,1130.0,3,10800.0,60.0,0.0,0.0,6,5,1120.0,1920,1950,120000
